#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="CoalescentConstant.t:Dengue4" spec="beast.evolution.tree.coalescent.Coalescent">
#            <populationModel id="ConstantPopulation.t:Dengue4" spec="beast.evolution.tree.coalescent.ConstantPopulation">
#                <parameter id="popSize.t:Dengue4" name="popSize">0.3</parameter>
#            </populationModel>
#            <treeIntervals id="TreeIntervals.t:Dengue4" spec="beast.evolution.tree.coalescent.TreeIntervals">
#                <tree id="Tree.t:Dengue4">
#                    <trait id="dateTrait.t:Dengue4" spec="beast.evolution.tree.TraitSet" traitname="date">
#                D4Brazi_1982=1982.0,
#D4ElSal_1983=1983.0,
#D4ElSal_1994=1994.0,
#D4Indon_1976=1976.0,
#D4Indon_1977=1977.0,
#D4Mexico_1984=1984.0,
#D4NewCal_1981=1981.0,
#D4Philip_1964=1964.0,
#D4Philip_1956=1956.0,
#D4Philip_1984=1984.0,
#D4PRico_1986=1986.0,
#D4SLanka_1978=1978.0,
#D4Tahiti_1979=1979.0,
#D4Tahiti_1985=1985.0,
#D4Thai_1963=1963.0,
#D4Thai_1978=1978.0,
#D4Thai_1984=1984.0                
#                                    <taxa id="TaxonSet.Dengue4" spec="beast.evolution.alignment.TaxonSet">
#                        </taxa>
#                    </trait>
#                    <taxonset idref="TaxonSet.Dengue4"/>
#                </tree>
#            </treeIntervals>
#        </distribution>
#        <prior id="ClockPrior.c:Dengue4" name="distribution">
#            <parameter id="clockRate.c:Dengue4" name="x">1.0</parameter>
#            <Uniform id="Uniform.0" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="KappaPrior.s:Dengue4" name="distribution">
#            <parameter id="kappa.s:Dengue4" lower="0.0" name="x">2.0</parameter>
#            <LogNormal id="LogNormalDistributionModel.0" name="distr">
#                <parameter estimate="false" id="RealParameter.1" name="M">1.0</parameter>
#                <parameter estimate="false" id="RealParameter.2" name="S">1.25</parameter>
#            </LogNormal>
#        </prior>
#        <prior id="PopSizePrior.t:Dengue4" name="distribution" x="@popSize.t:Dengue4">
#            <OneOnX id="OneOnX.1" name="distr"/>
#        </prior>
#        <distribution id="D4PRico  .prior" monophyletic="true" spec="beast.math.distributions.MRCAPrior" tipsonly="true" tree="@Tree.t:Dengue4">
#            <taxonset id="D4PRico  " spec="beast.evolution.alignment.TaxonSet">
#                <taxon id="D4PRico_1986" spec="beast.evolution.alignment.Taxon"/>
#            </taxonset>
#            <Normal id="Normal.0" name="distr">
#                <parameter estimate="false" id="RealParameter.3" name="mean">1986.0</parameter>
#                <parameter estimate="false" id="RealParameter.4" name="sigma">5.0</parameter>
#            </Normal>
#        </distribution>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@Dengue4" id="treeLikelihood.Dengue4" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:Dengue4">
#            <siteModel id="SiteModel.s:Dengue4" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:Dengue4" name="mutationRate">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:Dengue4" name="shape">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:Dengue4" lower="0.0" name="proportionInvariant" upper="1.0">0.0</parameter>
#                <substModel id="hky.s:Dengue4" kappa="@kappa.s:Dengue4" spec="beast.evolution.substitutionmodel.HKY">
#                    <frequencies id="estimatedFreqs.s:Dengue4" spec="beast.evolution.substitutionmodel.Frequencies">
#                        <parameter dimension="4" id="freqParameter.s:Dengue4" lower="0.0" name="frequencies" upper="1.0">0.25</parameter>
#                    </frequencies>
#                </substModel>
#            </siteModel>
#            <branchRateModel clock.rate="@clockRate.c:Dengue4" id="StrictClock.c:Dengue4" spec="beast.evolution.branchratemodel.StrictClockModel"/>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood.Dengue4	TreeHeight	clockRate	kappa	popSize	CoalescentConstant	logP(mrca(D4PRico  .prior))	height(D4PRico_1986)	freqParameter.1	freqParameter.2	freqParameter.3	freqParameter.4
4500000	-3940.103428773075	-3856.8767683014466	-83.2266604716281	-3856.8767683014466	68.83675068489173	7.986743362676087E-4	15.190404051245546	42.599703792467665	-71.88818712205183	-2.776461069098359	1989.5219641072815	0.280079080764867	0.22960736599296164	0.2436560033942151	0.24665754984795657
4510000	-3932.2650050835978	-3847.234307075893	-85.030698007705	-3847.234307075893	75.88337748722716	7.04514152579465E-4	18.028561066656405	36.917898215127096	-72.57683056807304	-3.6656909621111957	1993.5409366675249	0.28315281010175836	0.2034086343957697	0.2436560033942151	0.26978255210825713
4520000	-3934.3399839619915	-3847.380677887026	-86.95930607496537	-3847.380677887026	72.08532952605913	6.815242458299153E-4	19.17551208051845	41.694207461746736	-74.62414123106304	-3.2877469739022085	1992.1618606291584	0.27512052440246	0.2034086343957697	0.2436560033942151	0.2778148378075555
4530000	-3939.6682712661604	-3854.7895762853195	-84.87869498084072	-3854.7895762853195	70.78904863405113	7.349798936691088E-4	15.176700690109275	39.736287324088764	-73.61808757711431	-2.77007373800987	1989.4763291873116	0.27281018041510213	0.21412292357052312	0.23525205820681952	0.2778148378075555
4540000	-3931.733860839353	-3848.835216937278	-82.89864390207521	-3848.835216937278	66.09075254616114	7.700663141348823E-4	15.176700690109275	36.6357575975702	-71.95407845072846	-2.535271847225086	1985.4128287478804	0.29432507864728574	0.21412292357052312	0.2573319856037484	0.23422001217844302
4550000	-3932.122858442228	-3849.1737940298212	-82.94906441240646	-3849.1737940298212	80.0042939664832	7.427210192751447E-4	13.06905051212071	31.18722094951406	-72.41574579204597	-2.5919651480777577	1987.7830970590378	0.29032589402156184	0.20809102586698072	0.2406952611603273	0.26088781895113045
4560000	-3928.4235177932583	-3845.6365333605236	-82.78698443273468	-3845.6365333605236	66.04546498922501	8.139647864680625E-4	20.615226800875245	25.34394375168112	-71.44910597468218	-2.6236914316737416	1988.1830596193756	0.291163395565542	0.2101286264658078	0.2406952611603273	0.2580127168083232
4570000	-3939.240085504088	-3855.215589720162	-84.02449578392606	-3855.215589720162	73.67888856476478	7.346137861695191E-4	20.433468849849753	22.144910448173327	-72.66999103425742	-2.795563441860189	1989.655044433529	0.2902298104991807	0.21685352882526615	0.2406952611603273	0.25222139951522615
4580000	-3939.5624532292823	-3848.712610790437	-90.84984243884534	-3848.712610790437	77.21676011708244	6.806397058317763E-4	20.433468849849753	68.69027259431341	-78.20106411998384	-2.9578371078458194	1990.6339004208498	0.2809640642107269	0.21685352882526615	0.24996100744878105	0.25222139951522615
4590000	-3927.1051265500923	-3847.7214283981484	-79.3836981519438	-3847.7214283981484	61.19080157906934	9.704342984753196E-4	12.670177550000343	28.17459465286499	-69.0721160826025	-2.533654331454892	1986.5137064247272	0.28680282765323756	0.21074769679058664	0.25606683948346054	0.2463826360727155
4600000	-3933.532625680591	-3849.2826997882867	-84.24992589230429	-3849.2826997882867	75.82928871837649	6.861033847614064E-4	15.690573559372405	32.01309796231802	-72.42350478296498	-3.481703439626556	1992.9040821040446	0.28680282765323756	0.21074769679058664	0.26098447822318915	0.24146499733298682
4610000	-3932.1693143958946	-3851.591940025422	-80.57737437047273	-3851.591940025422	62.377132851495325	9.976528087775284E-4	18.481291028210265	27.155105171586875	-69.35660409995265	-2.684695468884887	1988.7957022663913	0.2776840911155723	0.2070330365636431	0.2644316420017451	0.2508512303190396
4620000	-3940.6008704794253	-3858.950432794834	-81.65043768459125	-3858.950432794834	64.92272919713912	8.929449672600566E-4	18.481291028210265	34.85301909293088	-70.32313445080727	-2.5416537321097814	1986.8147786960583	0.27061522953059386	0.21756884143683503	0.24632051956398945	0.2654954094685818
4630000	-3938.3456548618296	-3852.530344407597	-85.81531045423267	-3852.530344407597	65.18491035026227	7.29330037572968E-4	16.340255868884448	35.98269608038594	-74.71338941477782	-2.553692296518388	1987.1250744615272	0.29748185790403214	0.19070221306339674	0.24632051956398945	0.2654954094685818
4640000	-3929.9564888828454	-3850.423671378778	-79.53281750406711	-3850.423671378778	63.03813003519047	9.215170809242633E-4	13.409004459348456	30.474783065831886	-69.0341622815163	-2.528713124453354	1986.1297456771113	0.28808219479098957	0.20710282394247692	0.24608282688571984	0.25873215438081376
4650000	-3936.607378351425	-3853.0464358791555	-83.56094247226942	-3853.0464358791555	80.74883002612968	7.088149168442128E-4	12.302280388701014	28.82865107151452	-73.23708634046413	-2.5811957896390867	1987.6251052889015	0.2920998350350388	0.20914196992514464	0.24608282688571984	0.2526753681540968
4660000	-3932.448344758749	-3854.0387035386457	-78.40964122010318	-3854.0387035386457	63.35579445123258	8.675361316413128E-4	15.143446991739333	30.446311548774815	-67.42057837683656	-2.769435373350146	1982.5282646435005	0.2775115541891171	0.22209539443255058	0.2477176832242355	0.2526753681540968
4670000	-3931.156220555339	-3849.262176990677	-81.89404356466225	-3849.262176990677	67.13038033108076	8.798208639319459E-4	11.789561452438651	33.90546759028327	-71.47609085969509	-2.5962099152141724	1987.8416496623327	0.29196516533680245	0.20288860875523204	0.2516809605064324	0.25346526540153314
4680000	-3932.6608004598197	-3848.1162595942824	-84.54454086553726	-3848.1162595942824	69.3794354572485	7.989870862585634E-4	14.221157593380438	42.49574123147115	-72.53328539622525	-3.5888357779223448	1993.2816870719757	0.28726488924103233	0.22316810289459246	0.2524249927958247	0.23714201506855057
4690000	-3938.7235694656342	-3853.413298555754	-85.31027090988042	-3853.413298555754	74.27283754728124	6.467768338207647E-4	14.221157593380438	38.81732310326847	-74.43673376220428	-2.541654702153421	1986.8148084595366	0.2806445615290008	0.23325408127577257	0.2590453205078562	0.22705603668737045
4700000	-3943.280077379595	-3859.24987548576	-84.03020189383469	-3859.24987548576	65.19213926253997	7.569024379084349E-4	11.580325894308034	27.530443102394905	-73.65116935474984	-2.800192805913789	1989.686572664922	0.30793520319289047	0.2132243623132489	0.2517843978064902	0.22705603668737045
4710000	-3932.331325352343	-3852.217846515912	-80.11347883643091	-3852.217846515912	64.50915651205607	9.129884683408121E-4	17.228876789161095	24.958112133105065	-69.02724265873714	-2.7892057599689606	1989.6112969576745	0.28592773349357237	0.21530105834843263	0.242654209130325	0.25611699902767004
4720000	-3926.984579074296	-3845.589457226116	-81.3951218481801	-3845.589457226116	68.43835328994443	8.144392271675312E-4	17.228876789161095	31.91520941417371	-70.3141049635313	-2.5381026915630414	1986.6973609511676	0.2855289815230533	0.2022982648243711	0.2560557546249056	0.25611699902767004
4730000	-3935.519389575222	-3851.8115504467437	-83.70783912847813	-3851.8115504467437	73.76696308638927	6.974847892449695E-4	13.361273883006929	28.403297503591695	-73.19216834193216	-2.623327098047399	1988.1788833425476	0.2855289815230533	0.2022982648243711	0.25655857061531906	0.2556141830372566
4740000	-3937.3139323442438	-3855.8625589748626	-81.4513733693811	-3855.8625589748626	65.18816340965813	8.312661042172083E-4	17.0269828711669	33.805748242209916	-70.26288107526885	-2.613703715156849	1983.934482274125	0.2855289815230533	0.21315080779080792	0.27469117055804354	0.22662904012809526
4750000	-3932.6640669241747	-3847.312224486759	-85.35184243741574	-3847.312224486759	65.11346005998018	7.94667956788916E-4	18.171820716967684	28.027735393154277	-74.28845265468601	-2.5331965897042945	1986.4909248448348	0.2855289815230533	0.2211060750887864	0.24943520371836675	0.24392973966979356
4760000	-3935.842971400124	-3850.7626709449773	-85.0803004551465	-3850.7626709449773	82.45943122521162	6.49178644023944E-4	13.946929621576945	38.474096329519654	-74.00500420630759	-2.792266144617584	1989.6324213617008	0.2855289815230533	0.22120012528418162	0.24934115352297154	0.24392973966979356
4770000	-3929.160475592782	-3846.2889583630763	-82.87151722970557	-3846.2889583630763	68.04000570530214	7.28001406600472E-4	13.841299595982909	39.89938869684135	-71.96416472395465	-2.603487191168043	1987.937920864345	0.2855289815230533	0.2092305273949682	0.24934115352297154	0.25589933755900696
4780000	-3936.0352994615314	-3853.2940194900552	-82.74127997147617	-3853.2940194900552	75.47966894689095	7.94906101394236E-4	14.93237222295031	22.556924974095587	-72.32258701133517	-2.5283910235500158	1985.9730019341034	0.2855289815230533	0.2092305273949682	0.2542015352510257	0.2510389558309528
4790000	-3934.1295498030163	-3851.190842729183	-82.93870707383327	-3851.190842729183	71.66947787411739	7.744375943385406E-4	17.73525453185051	41.76004948379504	-71.50292267863915	-2.5605423156137213	1987.2681851200623	0.2855289815230533	0.22826248019356057	0.2481513733433898	0.23805716493999632
4800000	-3933.041154276377	-3848.160158028376	-84.88099624800066	-3848.160158028376	71.02124838484494	7.553191697737982E-4	17.168746294558357	38.44061984345651	-73.63082446352952	-2.5288497239249765	1985.8461692023352	0.28770128526863203	0.22884136144975897	0.2481513733433898	0.2353059799382192
4810000	-3927.571179762036	-3848.687610050394	-78.88356971164195	-3848.687610050394	59.93594688467253	9.757008555694052E-4	17.168746294558357	16.636410564060924	-68.15930213987805	-2.8404665193200653	1989.950253622752	0.28654157712254885	0.21203723341553637	0.2481513733433898	0.25326981611852495
4820000	-3934.4226392955657	-3850.109578831807	-84.31306046375866	-3850.109578831807	75.26844665291637	6.514529636461004E-4	13.396969659916468	43.120898841683655	-73.27629565462	-2.721529286092047	1989.1076746970466	0.27824559518351905	0.21203723341553637	0.2587571707294563	0.2509600006714882
4830000	-3933.7201740371233	-3848.450128758217	-85.27004527890611	-3848.450128758217	78.3696463678628	6.506564095020299E-4	17.253282383532294	37.98663667615906	-74.00536910720847	-2.544521118680888	1985.1015381743748	0.27824559518351905	0.21203723341553637	0.2623131077278737	0.24740406367307083
4840000	-3933.5045922638715	-3849.5448240598025	-83.95976820406916	-3849.5448240598025	67.99484602369714	7.630893787103061E-4	22.716013848444433	28.209439719240347	-72.29518086017575	-2.6174018931300935	1988.1098038711136	0.2725525011369345	0.208402849447034	0.2716405857429605	0.24740406367307083
4850000	-3941.522816636396	-3854.1730554983415	-87.34976113805439	-3854.1730554983415	72.46764914160634	6.856886404654057E-4	17.447394478659028	67.43546160329005	-75.49452657467768	-2.536682767375863	1986.644450220618	0.2789517506576103	0.208402849447034	0.2384868332592487	0.2741585666361069
4860000	-3933.3960509168915	-3852.013406713348	-81.38264420354322	-3852.013406713348	64.55249484197897	9.435649274088866E-4	16.507481148374172	27.083458195426253	-70.50422179101544	-2.592405489363848	1984.2107397656423	0.2789517506576103	0.2044183404581901	0.2708970208260593	0.24573288805814014
4870000	-3934.5245389520496	-3853.240807174897	-81.28373177715284	-3853.240807174897	62.211871310351114	9.394506333375737E-4	19.42439150932554	31.04479504073826	-69.71648439488548	-2.785688227632922	1989.586863406893	0.27989424968518295	0.2357704592181049	0.2381017582954041	0.24623353280130794
4880000	-3939.033743765864	-3854.028307762188	-85.00543600367608	-3854.028307762188	72.16513093692967	7.398848566184861E-4	15.123492421971811	40.25440968072109	-73.73621750661752	-2.7731037751356657	1989.4980518113437	0.30249571001807396	0.2041567717763808	0.24794345157939213	0.24540406662615297
4890000	-3934.149363713772	-3852.216448089988	-81.93291562378401	-3852.216448089988	65.63501568056505	8.803007544371879E-4	19.281631918222104	23.7483643761554	-70.67567105726835	-2.760246230275603	1989.4049213253527	0.271781940318511	0.21144430565927913	0.2665262265693935	0.2502475274528162
4900000	-3931.9378094252725	-3849.2549028833228	-82.68290654194949	-3849.2549028833228	75.04508575619452	8.166416651461577E-4	18.421397787976304	31.673981100987532	-71.441494331037	-2.558631522940252	1984.770059405876	0.271781940318511	0.21590742080446873	0.2665262265693935	0.2457844123076266
4910000	-3929.4023166580837	-3850.3428075573856	-79.05950910069791	-3850.3428075573856	58.65999523964055	9.175617200136663E-4	19.065706421013488	30.307826033728702	-67.7402477594706	-2.6037123487940987	1987.9408233195647	0.29107174003159253	0.21590742080446873	0.25931416503001314	0.23370667413392543
4920000	-3933.8356497193886	-3847.9224523737357	-85.9131973456529	-3847.9224523737357	71.60957594417586	6.998513149031648E-4	24.725909077617693	28.87015475313076	-74.08895409797081	-2.551626322028039	1987.0781900664833	0.2867396430723874	0.21028089979653597	0.23944849457593392	0.2635309625551425
4930000	-3925.6121507263674	-3846.0389879663167	-79.57316276005076	-3846.0389879663167	59.13371320082032	9.517559709487452E-4	14.431549339540117	27.344706796079556	-69.0171940610416	-2.5441221871014914	1986.8872919886576	0.2886317207015914	0.21628366191280293	0.24520057513004148	0.24988404225556404
4940000	-3933.7433979089133	-3849.3392954164137	-84.40410249249956	-3849.3392954164137	61.257564709740976	7.79782081946332E-4	19.467260774369407	39.782476965791965	-72.84111795553973	-2.5284493032161635	1985.9396437338005	0.2886317207015914	0.21628366191280293	0.24520057513004148	0.24988404225556404
4950000	-3935.6616753151657	-3850.05884594929	-85.60282936587572	-3850.05884594929	80.16574784705783	6.2310685642831E-4	17.2988007891129	40.824055554005874	-74.19998369396764	-2.604900350564336	1987.956066268376	0.2886317207015914	0.22262438926001474	0.24520057513004148	0.24354331490835224
4960000	-3936.3360718705717	-3856.9289700425275	-79.40710182804408	-3856.9289700425275	59.08559612022078	9.265592662693064E-4	20.414368703450457	24.17584283076318	-68.2246044894673	-2.5379520413845644	1985.3080608500095	0.2966470162079408	0.21605770251317663	0.2517355482196212	0.2355597330592612
4970000	-3931.5379293660158	-3847.907204323458	-83.63072504255817	-3847.907204323458	66.92457552743562	7.891345818604408E-4	19.62195254901733	18.801938435546262	-72.79900336196883	-2.528745490781997	1985.8641609144568	0.26415859302219097	0.22890488498094771	0.2517355482196212	0.25520097377724
4980000	-3938.2724771083163	-3850.2640369159208	-88.00844019239544	-3850.2640369159208	83.95697904500646	6.082603974134086E-4	13.47599061507234	51.427307633833614	-76.40496102303929	-3.100186422403521	1991.347008400801	0.2895202367312475	0.21085264949872276	0.24821624669113843	0.2514108670788912
4990000	-3942.3013973078164	-3854.2805239490467	-88.02087335876979	-3854.2805239490467	71.77420525876805	7.356309117131967E-4	14.75051333897353	58.81757839308382	-76.66868925029287	-2.5290486938642567	1985.8166631208016	0.2792163987565614	0.2269874207018971	0.2344311610774044	0.25936501946413704
5000000	-3929.0221502731474	-3846.1151709475234	-82.90697932562415	-3846.1151709475234	65.56933048908735	7.594598656965315E-4	19.062265401108096	39.83609629341583	-71.33437758807796	-2.58409077239721	1987.669046535577	0.28592086063776734	0.203023257165992	0.25125959232539774	0.25979628987084286
5010000	-3929.490532735021	-3847.255649641168	-82.2348830938532	-3847.255649641168	60.77844013752591	8.857120500234272E-4	17.303588331469236	44.050401529145766	-70.82589131929969	-2.534379001891705	1985.45216077847	0.28592086063776734	0.21604391291993136	0.25125959232539774	0.2467756341169035
5020000	-3926.6255064004094	-3847.844461142892	-78.78104525751745	-3847.844461142892	63.095385605270174	8.982000354817144E-4	12.474031658438514	26.026868864085234	-68.54936623958173	-2.5639364713799506	1984.6665828533205	0.2638975642238311	0.22020039881495868	0.25125959232539774	0.26464244463581243
5030000	-3933.3986985901506	-3851.634669031258	-81.7640295588927	-3851.634669031258	63.789899343693605	8.289367049488724E-4	21.375325588947472	33.668642885026	-70.12614890639011	-2.5560912069887607	1984.8228262373382	0.28178481535803623	0.21462104676031687	0.25079042183199673	0.25280371604965013
5040000	-3928.0476564521646	-3848.3572420406554	-79.69041441150928	-3848.3572420406554	59.77404793311039	9.511101056144149E-4	15.72345428020087	27.318277043664793	-68.93990827369319	-2.559934165920897	1984.7438606709022	0.28306642850436947	0.23164749223770353	0.25079042183199673	0.2344956574259302
5050000	-3937.3935619857125	-3852.7348908689323	-84.65867111678004	-3852.7348908689323	77.72703790054953	7.491319174520306E-4	16.466955290391542	49.76866350030833	-73.02596690481997	-2.7435186132950933	1989.2798031012267	0.30286318868526185	0.20821672721770226	0.23096605857664138	0.2579540255203944
5060000	-3930.6158768314667	-3848.2689449991453	-82.34693183232135	-3848.2689449991453	65.12304962660444	8.731326408267568E-4	19.163119478159853	16.95173746115089	-71.6725409150035	-2.528419582668134	1986.0464419149914	0.28540410765021323	0.20516462467198024	0.2514772421574121	0.2579540255203944
5070000	-3933.7872660744233	-3849.3935647320577	-84.39370134236557	-3849.3935647320577	71.75703466636503	7.328465903876732E-4	16.66493568647471	32.87161966066071	-73.35459907438492	-2.538917512418962	1985.2740156069106	0.27517640863293247	0.20516462467198024	0.24386698894328743	0.27579197775179987
5080000	-3934.3079312622413	-3850.970788289299	-83.33714297294219	-3850.970788289299	68.57359035654005	7.959029203375348E-4	21.918354687205703	31.38194402335172	-70.18670304861696	-4.0805853365879825	1994.8096790263585	0.296294533277711	0.22240139326205555	0.24396369285911054	0.23734038060112292
5090000	-3931.1419217196876	-3846.691216642993	-84.45070507669463	-3846.691216642993	77.72514445504038	6.675159128222791E-4	18.601011097016503	26.765729448580952	-73.35873992249084	-2.555941757358958	1987.1739955647315	0.27763952989560653	0.2197831133393659	0.25006192439442804	0.25251543237059954
5100000	-3936.4372454182203	-3851.781412767018	-84.65583265120225	-3851.781412767018	75.06249627031264	6.901476538961964E-4	19.682671631744213	28.42430259876689	-73.39515629534083	-2.5374143092652264	1986.6722300062647	0.27897337773480096	0.2007293658544011	0.24734276105511388	0.27295449535568406
5110000	-3927.6406744118235	-3844.6919503228746	-82.94872408894902	-3844.6919503228746	69.43731122618104	7.789379837102766E-4	15.835451564704709	45.61472691968133	-71.67393545858624	-2.556455356826267	1987.1848820866967	0.2930525692192185	0.2207285178757174	0.24256633142607334	0.24365258147899077
5120000	-3931.444018116511	-3853.8694188646537	-77.57459925185724	-3853.8694188646537	58.20872533742341	0.0010817327318294334	16.66328694957918	15.115500942845467	-67.32042803906188	-2.5310891056783325	1986.3682838605994	0.2930525692192185	0.21072171741106735	0.2336915458106158	0.26253416755909836
5130000	-3929.2623230645713	-3849.925506989803	-79.3368160747681	-3849.925506989803	63.566165204303125	8.696828547304496E-4	21.097301902686187	23.99435155678241	-67.92926785927077	-2.694823835457084	1988.8848517277177	0.2824546557829418	0.2139037615730345	0.24194868855874885	0.2616928940852748
5140000	-3934.393785646805	-3852.890171438751	-81.50361420805396	-3852.890171438751	70.32568556498731	7.634041287053526E-4	14.444395430512639	33.383457842986864	-70.24733853679376	-3.043051008056028	1991.0728422132827	0.2965038401372659	0.2139037615730345	0.241661069716616	0.24793132857308361
5150000	-3928.410140942715	-3847.818436882822	-80.59170405989299	-3847.818436882822	61.65444111157743	9.371507910172653E-4	17.64108535957109	19.559366579102807	-69.91998843586603	-2.566664710326918	1987.383623227041	0.2965038401372659	0.2139037615730345	0.23482290356063718	0.2547694947290624
5160000	-3945.744154761534	-3854.5240487000938	-91.22010606144009	-3854.5240487000938	81.79441937096594	6.36783160136495E-4	26.493077185395826	57.16118868009516	-77.99845325239302	-3.0978686616681586	1991.3361606798774	0.2969209121677036	0.20617941502740575	0.23440583153019945	0.26249384127469116
5170000	-3937.219143874028	-3853.6150682432694	-83.60407563075853	-3853.6150682432694	68.87804155524614	7.613655797156899E-4	15.399524025412049	31.723574038505724	-72.38569370785274	-2.922367668722184	1990.4384187673281	0.2969209121677036	0.2167772948615973	0.2433401948523441	0.24296159811835494
5180000	-3932.0350222984125	-3849.9197171826922	-82.11530511572008	-3849.9197171826922	66.25498432775841	7.959684085764248E-4	14.80435979681164	25.179206341882445	-71.33854001339803	-2.7944597088892147	1982.3525127604717	0.27847816212274484	0.21302321030624263	0.25474048501313595	0.2537581425578765
5190000	-3931.309571168978	-3849.15834376003	-82.15122740894786	-3849.15834376003	69.26249519083824	7.976248072594064E-4	21.812420754002794	31.93105928349419	-70.40779918293768	-2.667536626333024	1988.6378038279433	0.28892193632540064	0.20556755649330558	0.25817201274273904	0.24733849443855466
5200000	-3933.1705379848117	-3848.8353986514467	-84.33513933336512	-3848.8353986514467	72.56828644086637	7.413056293039704E-4	15.712174371130494	34.537829560327395	-73.36865312074266	-2.5429385982746595	1985.1467077688187	0.2751194479635692	0.20556755649330558	0.25817201274273904	0.2611409828003861
5210000	-3931.754294068037	-3851.6102100906255	-80.14408397741133	-3851.6102100906255	65.21162119459457	8.535225815755844E-4	16.979088061642685	32.46800919003628	-68.60157101444948	-3.014222003836247	1990.928719702912	0.27308114597740835	0.21223345362460214	0.2515061156114425	0.26317928478654695
5220000	-3931.841728075466	-3850.3334047102408	-81.50832336522545	-3850.3334047102408	64.20552485561159	9.126861343080132E-4	18.039232392336977	23.837040109282107	-70.62256948084375	-2.533724853192536	1985.4828729578835	0.2742798409248734	0.21779082807164346	0.25275994048190675	0.25516939052157633
5230000	-3941.3650571897733	-3856.3171915956405	-85.04786559413282	-3856.3171915956405	76.05514485065737	6.498152663701281E-4	14.816905835554344	43.68088640681839	-73.7668366496461	-2.7460652207930902	1989.2991572799301	0.27189135468339737	0.2191550618247724	0.2546703630328274	0.2542832204590028
5240000	-3930.107896196444	-3847.000055123922	-83.1078410725221	-3847.000055123922	71.7406539324276	7.068004691024383E-4	14.466685771747871	36.819324674076476	-72.26258530988316	-2.5308776292932196	1986.3536370776974	0.30483858314976375	0.19813931514751018	0.2546703630328274	0.24235173866989868
5250000	-3936.1466697058822	-3853.655177049349	-82.49149265653335	-3853.655177049349	68.13306199105597	7.732970034900595E-4	17.04656463474659	29.73799071075966	-71.45344414000894	-2.5889659230970525	1984.2594616140648	0.2696060745651944	0.20839767352779529	0.2501532418957545	0.2718430100112559
5260000	-3947.3563024490613	-3857.374282112115	-89.98202033694636	-3857.374282112115	89.74338126547683	5.008559630891141E-4	15.319827957835773	40.06459550071746	-78.65867672978773	-2.804835723963735	1989.717924678668	0.2786073840186791	0.21010473013180303	0.26899862451851725	0.2422892613310007
5270000	-3931.8104076651375	-3847.7947340149058	-84.01567365023186	-3847.7947340149058	68.77110219203833	7.260218302591595E-4	14.263332745086279	27.953960907894572	-73.19889499279165	-2.8071037767458553	1989.7331443255457	0.2905497270636388	0.21025982531380746	0.2569011862915532	0.2422892613310007
5280000	-3941.3813572221507	-3857.0858583055133	-84.29549891663716	-3857.0858583055133	68.52195037642812	7.988770280082078E-4	18.31354964932622	33.792613597598894	-72.66564783398876	-2.8953751602047255	1990.2836824962055	0.2635914459285787	0.23419735423272298	0.25992193850769774	0.2422892613310007
5290000	-3938.089271990269	-3856.0644367886466	-82.02483520162247	-3856.0644367886466	69.55935113938226	7.579281585247753E-4	18.658042666829427	30.374132022884645	-70.78781400943477	-2.5676963365637797	1984.5978607250881	0.2776593786110568	0.21157434152905913	0.23618070011704193	0.2745855797428423
5300000	-3935.2698786696224	-3853.3699351247296	-81.89994354489285	-3853.3699351247296	71.18045329060331	7.960954539389413E-4	19.890778390796765	21.782320260678148	-70.76850082732372	-2.650447411061992	1988.4705360291161	0.294204331679349	0.1997631796589089	0.23144690891889988	0.2745855797428423
5310000	-3940.8647491306015	-3853.74810135698	-87.11664777362154	-3853.74810135698	69.33086973799483	7.39543798321113E-4	22.667667540267736	42.842675068398826	-75.11068378075653	-2.5459245563486737	1985.06330072302	0.2717582613827595	0.22220924995549846	0.23144690891889988	0.2745855797428423
5320000	-3936.2808898683747	-3850.533572775873	-85.74731709250197	-3850.533572775873	66.02500795595135	7.688708866002443E-4	21.413375751595183	19.845195032489105	-74.61610898796701	-2.573896803229933	1984.4913523010464	0.2567712515512347	0.21006867732157578	0.25857449138434735	0.2745855797428423
5330000	-3928.6720281956154	-3845.456876843732	-83.21515135188324	-3845.456876843732	71.88954068698243	8.048503508870129E-4	14.166484589682987	25.13564521738908	-72.78198395091978	-2.5437910126281307	1986.87791135627	0.2750716708823378	0.21083780466572027	0.251576037398608	0.262514487053334
